name	address	city	area	averagePriceUnit	averagePrice	buildingTime	propertyFee	propertyCompany	developerName	roomAmount	buildingAmount	volumeRate	greeningRate
杰仕豪庭	威海路168弄	上海	黄浦	元/平	81430	2002年建	暂无信息	暂无信息	暂无信息	109户	3栋	3.5	40.0%
长新大楼	新闸路200号	上海	黄浦	元/平	75792	1986年建	暂无信息	暂无信息	暂无信息	326户	2栋	0.0	0.0%
顺天村（南区）	成都北路262弄,成都北路254号,重庆北路319弄	上海	黄浦	元/平	96576	2002年建	暂无信息	暂无信息	暂无信息	90户	245栋	0.0	0.0%
南康公寓	制造局路859弄	上海	黄浦	元/平	86911	1997年建	暂无信息	暂无信息	暂无信息	63户	2栋	1.6	30.0%
斜土路486弄	斜土路486弄	上海	黄浦	元/平	75432	1986年建	暂无信息	暂无信息	暂无信息	359户	15栋	2.3	24.0%
翠湖天地雅苑	济南路168弄	上海	黄浦	元/平	122544	2007年建	暂无信息	暂无信息	暂无信息	282户	13栋	4.5	40.0%
淡水湾花园	马当路588弄	上海	黄浦	元/平	106326	2008年建	暂无信息	暂无信息	暂无信息	571户	9栋	3.2	40.0%
东淮海公寓	人民路777弄	上海	黄浦	元/平	87838	2003年建	暂无信息	暂无信息	暂无信息	552户	9栋	5.0	45.0%
锦麟天地雅苑	兴业路168弄	上海	黄浦	元/平	105792	2006年建	暂无信息	暂无信息	暂无信息	198户	4栋	4.3	40.0%
东业大厦	中华路185号,中华路169弄	上海	黄浦	元/平	69562	2001年建	暂无信息	暂无信息	暂无信息	277户	4栋	0.0	30.0%
裕和公寓	制造局路466弄2-3号	上海	黄浦	元/平	87590	2012年建	暂无信息	暂无信息	暂无信息	68户	3栋	2.0	20.0%
蓬莱花苑	河南南路655弄	上海	黄浦	元/平	54839	1997年建	暂无信息	暂无信息	暂无信息	100户	2栋	4.0	20.0%
龙门邨	尚文路133弄1-105号	上海	黄浦	元/平	89378	1999年建	暂无信息	暂无信息	暂无信息	99户	85栋	20.0	25.0%
圣莲大厦	学院路32弄1号	上海	黄浦	元/平	58195	2007年建	暂无信息	暂无信息	暂无信息	38户	2栋	2.9	20.0%
顺风公寓	丽园路866弄1-5号	上海	黄浦	元/平	85855	1999年建	暂无信息	暂无信息	暂无信息	153户	6栋	2.6	20.0%
马当路336弄	马当路336弄	上海	黄浦	元/平	145000	1930年建	暂无信息	暂无信息	暂无信息	8户	6栋	10.0	20.0%
广西北路421号	广西北路421号	上海	黄浦	元/平	109704	1939年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
瞿溪路126号	瞿溪路126号	上海	黄浦	元/平	89705	1900年建	暂无信息	暂无信息	暂无信息	30户	2栋	0.0	0.0%
香港广场	淮海中路282号（北楼）,淮海中路283号（南楼）	上海	黄浦	元/平	77656	1997年建	暂无信息	暂无信息	暂无信息	549户	3栋	0.0	0.0%
斜土路723弄	斜土路723弄	上海	黄浦	元/平	65614	1991年建	暂无信息	暂无信息	暂无信息	102户	4栋	2.5	30.0%
斜土路734弄	斜土路734弄	上海	黄浦	元/平	95693	1987年建	暂无信息	暂无信息	暂无信息	86户	3栋	1.8	35.0%
厦门路187号	厦门路187号	上海	黄浦	元/平	133333	1980年建	暂无信息	暂无信息	暂无信息	1户	2栋	2.0	5.0%
西成里	马当路278弄	上海	黄浦	元/平	79452	2004年建	暂无信息	暂无信息	暂无信息	85户	95栋	0.0	0.0%
瞿溪路121号	瞿溪路121号	上海	黄浦	元/平	77345	1961年建	暂无信息	暂无信息	暂无信息	33户	2栋	0.0	0.0%
黄浦华庭	保屯路99弄	上海	黄浦	元/平	94357	2010年建	暂无信息	暂无信息	暂无信息	382户	6栋	1.89	40.0%
南京西路公馆	南京西路2066号,南京西路2068号	上海	静安	元/平	84065	2002年建	暂无信息	暂无信息	暂无信息	348户	3栋	3.91	35.0%
爱俪轩	镇宁路98号	上海	静安	元/平	65270	2001年建	暂无信息	暂无信息	暂无信息	303户	2栋	7.62	15.0%
静安阳光名都	安远路777弄	上海	静安	元/平	84999	2004年建	暂无信息	暂无信息	暂无信息	583户	11栋	3.5	45.0%
景华新村	巨鹿路804号,巨鹿路814号,巨鹿路820弄	上海	静安	元/平	112044	1998年建	暂无信息	暂无信息	暂无信息	203户	85栋	1.5	35.0%
达安广场	延安中路829号	上海	静安	元/平	69554	1995年建	暂无信息	暂无信息	暂无信息	100户	4栋	2.6	35.0%
南长苑	长宁路209弄	上海	静安	元/平	80161	1996年建	暂无信息	暂无信息	暂无信息	352户	17栋	3.0	25.0%
张家弄132号	张家弄132号	上海	黄浦	元/平	72294	1980年建	暂无信息	暂无信息	暂无信息	42户	2栋	0.0	0.0%
高家弄	高家弄101	上海	黄浦	元/平	22059	1994年建	暂无信息	暂无信息	暂无信息	7户	6栋	0.0	0.0%
瑞金二路146号	瑞金二路146号	上海	黄浦	无	无	1900年建	暂无信息	暂无信息	暂无信息	1户	3栋	3.0	16.0%
润康邨	南京西路591弄1-178号	上海	静安	元/平	102649	1998年建	暂无信息	暂无信息	暂无信息	197户	195栋	0.0	0.0%
上海壹街区	凤阳路588弄	上海	静安	元/平	91618	2004年建	暂无信息	暂无信息	暂无信息	881户	15栋	3.8	51.0%
静安河滨花园	西苏州路85弄	上海	静安	元/平	78877	2003年建	暂无信息	暂无信息	暂无信息	647户	21栋	3.5	42.0%
静安四季苑	石门一路333弄	上海	静安	元/平	110636	2007年建	暂无信息	暂无信息	暂无信息	464户	5栋	5.0	15.0%
京元苑	康定路1000弄	上海	静安	元/平	59181	2002年建	暂无信息	暂无信息	暂无信息	60户	5栋	0.8	35.0%
泰兴路362弄	泰兴路362弄	上海	静安	元/平	90799	1928年建	暂无信息	暂无信息	暂无信息	283户	20栋	1.7	35.0%
静安兴海城	昌平路418弄8、10号	上海	静安	元/平	81374	1999年建	暂无信息	暂无信息	暂无信息	286户	3栋	5.26	30.0%
银华苑（静安）	胶州路358弄	上海	静安	元/平	73324	1999年建	暂无信息	暂无信息	暂无信息	328户	3栋	1.2	21.0%
中华新村（静安）	泰兴路445弄	上海	静安	元/平	104417	1990年建	暂无信息	暂无信息	暂无信息	64户	25栋	0.0	15.0%
新福康里（别墅）	新闸路888弄	上海	静安	元/平	145056	2002年建	暂无信息	暂无信息	暂无信息	18户	19栋	2.9	30.0%
新都城公寓	余姚路456号	上海	静安	元/平	79428	2002年建	暂无信息	暂无信息	暂无信息	176户	2栋	5.0	15.0%
家化绿苑	余姚路500弄	上海	静安	元/平	69246	1998年建	暂无信息	暂无信息	暂无信息	136户	3栋	2.0	30.0%
云海苑	青海路128号,青海路138号	上海	静安	元/平	94542	2002年建	暂无信息	暂无信息	暂无信息	155户	3栋	2.8	30.0%
国际丽都公馆	愚园路268号	上海	静安	元/平	67827	2006年建	暂无信息	暂无信息	暂无信息	57户	2栋	4.0	38.0%
康定大楼（公寓）	康定路460弄1-3号	上海	静安	元/平	71394	1999年建	暂无信息	暂无信息	暂无信息	242户	4栋	2.3	30.0%
康定大厦	西康路464号	上海	静安	元/平	59185	1997年建	暂无信息	暂无信息	暂无信息	184户	2栋	3.5	20.0%
光明小区	成都北路1037弄	上海	静安	元/平	86837	1985年建	暂无信息	暂无信息	暂无信息	352户	21栋	3.0	0.0%
君子兰公寓	长宁路125号	上海	静安	元/平	57746	1997年建	暂无信息	暂无信息	暂无信息	110户	2栋	1.3	10.0%
西康路902弄	西康路902弄	上海	静安	元/平	190839	1900年建	暂无信息	暂无信息	暂无信息	2户	3栋	0.0	0.0%
常德路545弄（新里）	常德路545弄	上海	静安	元/平	117079	1947年建	暂无信息	暂无信息	暂无信息	4户	5栋	0.0	0.0%
五月花都荟豪庭（公寓）	普善路177弄	上海	闸北	元/平	79387	2011年建	暂无信息	暂无信息	暂无信息	628户	9栋	2.0	38.0%
静安均泰丽轩	余姚路566弄	上海	静安	元/平	85784	2011年建	暂无信息	暂无信息	暂无信息	345户	7栋	5.0	30.0%
三乐新村	昌平路88弄,昌化路400弄,昌化路410弄,昌化路420弄,昌化路430弄,昌化路435弄,淮安路687弄,淮安路693号	上海	静安	元/平	65570	1989年建	暂无信息	暂无信息	暂无信息	978户	41栋	2.1	15.0%
大德公寓	江宁路293号	上海	静安	元/平	64162	1995年建	暂无信息	暂无信息	暂无信息	60户	2栋	2.7	30.0%
众乐小区	陕西北路617弄,陕西北路629弄,陕西北路653弄,陕西北路663弄	上海	静安	元/平	80292	1999年建	暂无信息	暂无信息	暂无信息	262户	18栋	2.0	25.0%
模范村	延安中路877弄	上海	静安	元/平	103381	1994年建	暂无信息	暂无信息	暂无信息	134户	106栋	2.0	23.0%
绿杨村	康定路733弄2-70号	上海	静安	元/平	81870	1998年建	暂无信息	暂无信息	暂无信息	209户	12栋	1.8	35.0%
幸福老公寓	华山路371-413号	上海	静安	元/平	80874	1999年建	暂无信息	暂无信息	暂无信息	57户	5栋	0.0	0.0%
长宁路225弄	长宁路225弄	上海	静安	元/平	70384	1996年建	暂无信息	暂无信息	暂无信息	67户	6栋	0.0	0.0%
粤秀苑	粤秀路318弄	上海	闸北	元/平	65867	1999年建	暂无信息	暂无信息	暂无信息	668户	38栋	1.9	25.0%
康平小区	临汾路894弄,临汾路850弄,汾西路815弄,汾西路825号,汾西路835号,汾西路845号,汾西路855号,汾西路865号,汾西路875号,汾西路885弄	上海	闸北	元/平	45045	1987年建	暂无信息	暂无信息	暂无信息	2698户	101栋	0.0	0.0%
三泉家园	三泉路999弄	上海	闸北	元/平	45891	2004年建	暂无信息	暂无信息	暂无信息	1389户	100栋	3.0	40.0%
东方莱茵	汉中路333弄	上海	闸北	元/平	75846	2003年建	暂无信息	暂无信息	暂无信息	420户	7栋	4.7	37.0%
三兴大楼	中兴路1340弄	上海	闸北	元/平	58318	1993年建	暂无信息	暂无信息	暂无信息	713户	4栋	2.03	38.0%
八方小区	大宁路700弄	上海	闸北	元/平	68142	1995年建	暂无信息	暂无信息	暂无信息	516户	34栋	1.0	44.0%
南星小区	南星路50号（南星大楼3号楼）,南星路70号（南星大楼4号楼）,新疆路465号（南星大楼5号楼）,天目中路480号（南星大楼2号楼）,天目中路460号（南星大楼1号楼）,新疆路425号（南星大楼7号楼）,新疆路445号（南星大楼6号楼）	上海	闸北	元/平	67453	1988年建	暂无信息	暂无信息	暂无信息	1108户	8栋	2.3	27.0%
绿地海悦	新疆路500号	上海	闸北	元/平	37976	2004年建	暂无信息	暂无信息	暂无信息	424户	2栋	0.0	0.0%
彭顺小区	场中路2001弄,岭南路15弄,场中路2041弄,彭浦新村201-282号	上海	闸北	元/平	44304	1997年建	暂无信息	暂无信息	暂无信息	2272户	106栋	1.85	35.0%
世纪花苑	沪太路909弄1-25号	上海	闸北	元/平	50421	2002年建	暂无信息	暂无信息	暂无信息	492户	28栋	2.5	52.0%
阳城美景	高平路598弄	上海	闸北	元/平	57423	2005年建	暂无信息	暂无信息	暂无信息	805户	63栋	1.9	40.0%
万荣新苑	灵石路739弄	上海	闸北	元/平	51820	2004年建	暂无信息	暂无信息	暂无信息	841户	61栋	1.5	27.0%
阳城世家苑	晋城路663弄	上海	闸北	元/平	67041	2007年建	暂无信息	暂无信息	暂无信息	907户	39栋	1.9	42.0%
永盛苑	共和新路111弄	上海	闸北	元/平	60947	2003年建	暂无信息	暂无信息	暂无信息	484户	9栋	1.5	35.0%
永和三村	交城路229弄,原平路917弄	上海	闸北	元/平	49151	1996年建	暂无信息	暂无信息	暂无信息	1530户	86栋	2.06	35.0%
中星馨恒苑	江场西路1366弄	上海	闸北	元/平	53902	2014年建	暂无信息	暂无信息	暂无信息	951户	35栋	1.58	37.0%
星城美景苑	原平路183弄	上海	闸北	元/平	62441	2003年建	暂无信息	暂无信息	暂无信息	439户	36栋	2.0	0.0%
永和一村	汶水路649弄	上海	闸北	元/平	46398	1995年建	暂无信息	暂无信息	暂无信息	875户	76栋	0.85	38.0%
万豪公寓	塘沽路835号	上海	闸北	元/平	60227	2013年建	暂无信息	暂无信息	暂无信息	77户	2栋	4.9	20.0%
大宁龙盛雅苑	万荣路166弄	上海	闸北	元/平	81954	2012年建	暂无信息	暂无信息	暂无信息	923户	10栋	2.25	35.0%
唐家沙小区	洛川东路140弄,洛川东路200弄,洛川东路210号,平型关路305弄,洛川东路230号	上海	闸北	元/平	54343	1985年建	暂无信息	暂无信息	暂无信息	1146户	53栋	2.2	25.0%
水木年华花园	广灵四路866弄	上海	虹口	元/平	61575	2008年建	暂无信息	暂无信息	暂无信息	736户	18栋	2.2	39.0%
金荣公寓	万荣路399弄	上海	闸北	元/平	70555	2005年建	暂无信息	暂无信息	暂无信息	97户	4栋	2.7	35.0%
和诚公寓	俞泾港路54号,西藏北路1388弄,陈家宅路49弄	上海	闸北	元/平	57453	2002年建	暂无信息	暂无信息	暂无信息	355户	21栋	2.0	35.0%
公兴路244号	公兴路244号,（中兴路606号）	上海	闸北	元/平	67278	1900年建	暂无信息	暂无信息	暂无信息	38户	1栋	0.0	0.0%
洛东大楼	洛川东路494弄	上海	闸北	元/平	57650	1986年建	暂无信息	暂无信息	暂无信息	318户	3栋	2.0	15.0%
永和东村	原平路758弄	上海	闸北	元/平	52221	1999年建	暂无信息	暂无信息	暂无信息	504户	43栋	2.3	38.0%
大宁路538弄	大宁路538弄	上海	闸北	元/平	60766	1999年建	暂无信息	暂无信息	暂无信息	71户	6栋	2.4	37.0%
绿园小区	沪太路883弄	上海	闸北	元/平	54255	1992年建	暂无信息	暂无信息	暂无信息	378户	13栋	1.8	45.0%
长城苑	虬江路1368弄	上海	闸北	元/平	56918	2000年建	暂无信息	暂无信息	暂无信息	334户	3栋	1.8	30.0%
童家浜小区	老沪太路255弄,普善路1029弄	上海	闸北	元/平	63915	1994年建	暂无信息	暂无信息	暂无信息	552户	26栋	2.2	38.0%
永和阳光苑	永和路1080弄	上海	闸北	元/平	57399	2005年建	暂无信息	暂无信息	暂无信息	404户	24栋	2.2	35.0%
星阳苑	保德路258弄	上海	闸北	元/平	53942	2003年建	暂无信息	暂无信息	暂无信息	124户	13栋	3.64	30.0%
虬江路1491号	虬江路1491号	上海	闸北	元/平	99502	1900年建	暂无信息	暂无信息	暂无信息	1户	1栋	0.0	0.0%
共和新路2615号	共和新路2615号	上海	闸北	无	无	2004年建	暂无信息	暂无信息	暂无信息	4户	2栋	0.0	0.0%
中山北路260号	中山北路260号	上海	闸北	无	无	1997年建	暂无信息	暂无信息	暂无信息	1户	2栋	0.0	0.0%
万荣路79号	万荣路79号	上海	闸北	无	无	2002年建	暂无信息	暂无信息	暂无信息	3户	2栋	0.0	0.0%
江杨家园	江杨南路55弄	上海	虹口	元/平	54641	2007年建	暂无信息	暂无信息	暂无信息	1771户	39栋	3.2	40.0%
欣逸家园	纪念路555弄	上海	虹口	元/平	72100	2006年建	暂无信息	暂无信息	暂无信息	587户	16栋	2.0	39.0%
秀苑小区	凉城路465弄,凉城路539弄,广灵四路572弄	上海	虹口	元/平	56034	2003年建	暂无信息	暂无信息	暂无信息	2463户	138栋	1.0	40.0%
逸虹景苑	逸仙路288弄	上海	虹口	元/平	71780	2005年建	暂无信息	暂无信息	暂无信息	257户	6栋	2.9	35.0%
灵新小区	汶水东路510弄	上海	虹口	元/平	49195	1990年建	暂无信息	暂无信息	暂无信息	1376户	58栋	3.0	30.0%
新南小区	新市南路488弄,新市南路546弄	上海	虹口	元/平	51650	1995年建	暂无信息	暂无信息	暂无信息	488户	35栋	35.0	38.0%
西宝兴路949弄	西宝兴路949弄	上海	虹口	元/平	45626	1990年建	暂无信息	暂无信息	暂无信息	1023户	43栋	2.4	5.0%
金属新村	广中路366弄	上海	虹口	元/平	61184	1995年建	暂无信息	暂无信息	暂无信息	534户	34栋	1.3	30.0%
保民新村	保定路520弄	上海	虹口	元/平	87421	1986年建	暂无信息	暂无信息	暂无信息	913户	36栋	2.5	10.0%
嘉宏紫薇园	同心路28弄	上海	虹口	元/平	61922	2001年建	暂无信息	暂无信息	暂无信息	424户	11栋	3.0	30.0%
香港丽园	通州路188号	上海	虹口	元/平	67698	2004年建	暂无信息	暂无信息	暂无信息	1389户	8栋	4.5	40.0%
虹口现代公寓	天宝路66弄	上海	虹口	元/平	69331	2002年建	暂无信息	暂无信息	暂无信息	532户	7栋	3.27	30.0%
瑞嘉苑	新嘉路1弄	上海	虹口	元/平	74004	2004年建	暂无信息	暂无信息	暂无信息	532户	8栋	3.0	35.0%
中皇广场	梧州路218弄	上海	虹口	元/平	62488	2003年建	暂无信息	暂无信息	暂无信息	458户	5栋	5.6	38.0%
恒城花苑	四平路311号	上海	虹口	元/平	64334	1997年建	暂无信息	暂无信息	暂无信息	352户	3栋	4.0	30.0%
玉龙大厦	大连西路253弄	上海	虹口	元/平	54391	1998年建	暂无信息	暂无信息	暂无信息	417户	3栋	3.1	27.0%
东渡名人大厦	曲阳路440号,曲阳路452号	上海	虹口	元/平	40363	2003年建	暂无信息	暂无信息	暂无信息	283户	3栋	2.5	40.0%
恒盛里	宝安路160弄1-58号	上海	虹口	元/平	81768	1927年建	暂无信息	暂无信息	暂无信息	21户	59栋	0.0	0.0%
金宝大厦	宝山路623号,宝山路633号,宝山路625号,宝山路649号	上海	虹口	元/平	53860	2004年建	暂无信息	暂无信息	暂无信息	388户	5栋	0.0	0.0%
飘鹰东方花园	曲阳路118弄	上海	虹口	元/平	71782	2003年建	暂无信息	暂无信息	暂无信息	634户	24栋	4.0	40.0%
凯润金城	东宝兴路258弄1-3号	上海	虹口	元/平	78647	2006年建	暂无信息	暂无信息	暂无信息	296户	4栋	3.7	35.0%
弘丰新苑	中兴路110弄	上海	虹口	元/平	55877	1997年建	暂无信息	暂无信息	暂无信息	221户	16栋	4.3	30.0%
龙邸大厦	溧阳路1088号	上海	虹口	元/平	35671	1996年建	暂无信息	暂无信息	暂无信息	70户	2栋	0.0	0.0%
四川北路1604弄	四川北路1604弄	上海	虹口	元/平	101629	1930年建	暂无信息	暂无信息	暂无信息	26户	64栋	1.3	42.0%
上农新村	中山北一路630弄,中山北一路644弄	上海	虹口	元/平	73627	1994年建	暂无信息	暂无信息	暂无信息	422户	25栋	70.0	20.0%
四川北路1906弄	四川北路1906弄	上海	虹口	元/平	75000	1936年建	暂无信息	暂无信息	暂无信息	7户	6栋	0.0	0.0%
海伦新苑	华昌路68弄	上海	虹口	元/平	81772	2004年建	暂无信息	暂无信息	暂无信息	322户	13栋	1.7	30.0%
玉田支路35号	玉田支路35号	上海	虹口	元/平	59359	1982年建	暂无信息	暂无信息	暂无信息	31户	3栋	0.0	0.0%
临平路256弄	临平路256弄	上海	虹口	元/平	54377	1988年建	暂无信息	暂无信息	暂无信息	189户	7栋	1.8	35.0%
曲阳名邸	新市路251弄	上海	虹口	元/平	68495	2005年建	暂无信息	暂无信息	暂无信息	410户	6栋	3.2	40.0%
场中路10弄	场中路10弄	上海	虹口	元/平	47753	1986年建	暂无信息	暂无信息	暂无信息	240户	13栋	3.2	20.0%
